alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
5, 11, [11 13], [5 5], [32.941036 33.11913 ], 2
3, 15, [15 14], [0 3], [-10.08186   33.065628], 2
11, 9, [9], [11], [33.056984], 1
9, 1, [1], [9], [33.045914], 1
12, 2, [2], [12], [33.06078], 1
7, 16, [16 14  3  8], [7 5 0 7], [15.043612   3.1919923 11.885248  33.09285  ], 4
12, 14, [14], [12], [33.053234], 1
7, 5, [ 5  1  7 15  3 10 11], [0 2 5 5 0 5 7], [-39.847626   -16.466452   -20.834637   -21.53395    -16.01416
  -0.07383156  33.062973  ], 7
1, 4, [4], [1], [33.055305], 1
7, 2, [ 2 12 15  1  6], [7 0 5 7 7], [12.357152  -1.177197   4.6234913 20.914776  33.13212  ], 5
11, 1, [1], [11], [33.040348], 1

1, 12, [12], [1], [33.04313], 1
9, 4, [4], [9], [33.07322], 1
12, 6, [6], [12], [33.12047], 1
9, 10, [10], [9], [33.090183], 1
0, 6, [6], [0], [33.12958], 1
2, 7, [7], [2], [33.077526], 1
12, 3, [3], [12], [33.033737], 1
4, 5, [ 5 16], [8 4], [-10.060957  33.179382], 2
3, 3, [ 3 10  4  7], [2 3 6 3], [-20.237698  16.228634  11.91547   33.09652 ], 4
5, 14, [14], [5], [33.062725], 1
11, 7, [7], [11], [33.072678], 1
2, 4, [4 8], [6 2], [-10.071465  33.118103], 2
5, 13, [13], [5], [33.112778], 1
12, 8, [8], [12], [33.093864], 1
4, 12, [12  6], [4 4], [32.936317 33.147987], 2
9, 14, [14], [9], [33.066277], 1
12, 14, [14], [12], [33.053223], 1
0, 15, [15 13], [5 0], [-10.072556  33.098896], 2
10, 11, [11], [10], [33.05585], 1
12, 1, [1], [12], [33.039917], 1
9, 12, [12 15 16], [11 11  9], [-20.367905  15.968448  33.123768], 3
9, 6, [6 8], [2 9], [-10.020481  33.086723], 2
12, 6, [6], [12], [33.12047], 1
2, 13, [13], [2], [33.11237], 1
12, 10, [10], [12], [33.085857], 1
7, 16, [16  2  6 16], [10  5  0  7], [-27.91774    3.262305  12.007279  33.127724], 4
9, 7, [7], [9], [33.072815], 1
12, 14, [14], [12], [33.053223], 1
11, 15, [15 11], [11 11], [32.933067 33.065273], 2
10, 14, [14], [10], [33.065292], 1
11, 12, [12], [11], [33.05123], 1
5, 16, [16  4 16], [9 6 5], [-20.304829  15.93946   33.142456], 3

11, 3, [3], [11], [33.03121], 1
10, 3, [3], [10], [33.028934], 1
6, 3, [3 7], [12  6], [-10.127413  33.071922], 2
9, 10, [10], [9], [33.09016], 1
7, 9, [ 9 13  8  1  4 15 11], [6 0 0 7 7 7 7], [-34.287773   -7.2267256  -5.540772    3.9356995   4.831479   12.944935
  33.06211  ], 7
1, 16, [16  8], [4 1], [-9.96303 33.11656], 2
7, 4, [ 4  8  5 14 11 14  3], [6 0 0 7 0 7 0], [-39.34223  -15.666751 -19.604977 -19.39921  -34.10211  -30.319626
 -38.96884 ], 7
5, 4, [ 4  3 16], [6 7 5], [-20.394962  15.912656  33.14309 ], 3
7, 12, [12 16], [0 7], [-10.074352  33.12917 ], 2
4, 6, [6], [4], [33.146084], 1
1, 12, [12], [1], [33.043133], 1
8, 5, [ 5 16  4  6], [8 4 8 8], [19.701939 11.117772 24.939247 33.131496], 4
2, 8, [8], [2], [33.117935], 1
5, 2, [ 2 14], [9 5], [-10.100897  33.06424 ], 2
2, 5, [5 6], [2 2], [32.911144 33.132175], 2
12, 6, [6], [12], [33.120422], 1
5, 16, [16 13], [9 5], [-10.00127   33.118332], 2
10, 12, [12], [10], [33.076485], 1
6, 15, [15  7], [5 6], [-10.090681  33.073563], 2
9, 14, [14], [9], [33.065845], 1
9, 10, [10 11], [9 9], [32.92343  33.055527], 2
7, 12, [12  9  7 14 12  6 13], [5 6 0 7 5 0 0], [-40.37468  -17.369265 -22.362347 -24.067999 -41.881413 -43.21035
 -38.902912], 7
4, 8, [8], [4], [33.108906], 1
4, 3, [ 3 11], [4 4], [32.877274 33.08564 ], 2
3, 16, [16], [3], [33.17665], 1
10, 7, [7], [10], [33.073845], 1
2, 4, [ 4 14], [6 2], [-10.102755  33.06668 ], 2
8, 7, [7], [8], [33.080273], 1
6, 12, [12  9  6], [6 5 6], [22.60373  15.92375  33.128082], 3
6, 13, [13], [6], [33.17095], 1
4, 16, [16], [4], [33.179054], 1
12, 1, [1], [12], [33.03991], 1

6, 8, [8 6], [2 6], [-10.005632  33.12797 ], 2
5, 15, [15], [5], [33.066025], 1
1, 1, [1], [1], [33.033005], 1
4, 10, [10 11], [4 4], [32.958424 33.088474], 2
0, 8, [8], [0], [33.101696], 1
0, 16, [16], [0], [33.161354], 1
6, 9, [ 9 13], [5 6], [-10.049915  33.172035], 2
2, 14, [14], [2], [33.066666], 1
7, 9, [ 9 16  6  4], [6 0 0 7], [-27.955086    3.3277953  11.97213    33.06896  ], 4
12, 1, [1], [12], [33.039917], 1
4, 6, [6], [4], [33.145763], 1
0, 7, [7], [0], [33.080696], 1
1, 14, [14], [1], [33.076817], 1
12, 7, [7], [12], [33.069836], 1
4, 14, [14], [4], [33.062424], 1
8, 15, [15 11], [8 8], [32.93088  33.067806], 2
8, 3, [ 3 15 12  2], [8 8 4 8], [22.75934  16.221064 11.886696 33.05934 ], 4
1, 4, [4], [1], [33.05508], 1
12, 1, [1], [12], [33.03992], 1
12, 16, [16], [12], [33.12654], 1
10, 8, [8 9], [10 10], [32.91954  33.055557], 2
6, 9, [9 8], [6 6], [32.91943 33.1185 ], 2
12, 14, [14], [12], [33.053223], 1
6, 14, [14], [6], [33.071243], 1
11, 5, [5], [11], [33.0324], 1
12, 3, [3], [12], [33.033703], 1
12, 2, [2], [12], [33.060745], 1
8, 3, [3 7], [4 8], [-10.125698  33.080494], 2
12, 6, [6], [12], [33.12047], 1
6, 13, [13], [6], [33.159775], 1
12, 11, [11], [12], [33.0617], 1
12, 4, [4], [12], [33.059338], 1

10, 6, [6 5], [ 9 10], [-10.067669  33.03163 ], 2
9, 5, [5 6], [9 9], [32.898056 33.109825], 2
2, 14, [14], [2], [33.066673], 1
12, 16, [16], [12], [33.12658], 1
10, 4, [4], [10], [33.069828], 1
5, 16, [16  1 11], [9 6 5], [-20.345787  15.880763  33.080338], 3
5, 3, [ 3 14  6], [5 5 5], [30.386726 28.937359 33.125805], 3
8, 10, [10 13], [4 8], [-10.031664  33.108   ], 2
7, 10, [10 14 10 12 11], [6 5 5 7 7], [-30.614073   -1.1662655   4.6216364  20.887363   33.064247 ], 5
5, 12, [12], [5], [33.04604], 1
9, 2, [2], [9], [33.060814], 1
3, 8, [8], [3], [33.13826], 1
5, 4, [ 4  3 14  4  7], [5 5 5 5 5], [24.811415 19.590714 17.61067  20.914658 33.0918  ], 5
6, 2, [2], [6], [33.09331], 1
1, 6, [6], [1], [33.091896], 1
8, 4, [4 9 8], [4 8 8], [-12.598717  28.902826  33.089497], 3
0, 10, [10 16  7], [7 3 0], [-20.297955  16.023716  33.082645], 3
0, 5, [5 3 6], [0 6 0], [22.575636 15.905214 33.129715], 3
12, 12, [12], [12], [33.061554], 1
5, 6, [6], [5], [33.12629], 1
0, 15, [15  2], [5 0], [-10.059694  33.110947], 2
3, 13, [13], [3], [33.098938], 1
10, 7, [7], [10], [33.07384], 1
12, 4, [4], [12], [33.05941], 1
7, 5, [ 5 11], [6 7], [-10.129478  33.06366 ], 2
4, 14, [14], [4], [33.062294], 1
2, 5, [ 5 11], [5 2], [-10.134001  33.05719 ], 2
10, 15, [15], [10], [33.082436], 1
3, 3, [3 1 8], [6 2 3], [-20.423428  15.917553  33.139458], 3
12, 7, [7], [12], [33.069836], 1
7, 14, [14  4 10  7 10 13 14], [7 5 0 7 0 0 7], [  6.011481   -11.749014   -13.011148    -8.492988   -15.953967
  -0.06708527  33.058746  ], 7
12, 9, [9], [12], [33.0522], 1

0, 3, [3 7], [6 0], [-10.12479   33.080967], 2
8, 14, [14], [8], [33.064995], 1
11, 2, [2], [11], [33.061806], 1
10, 12, [12], [10], [33.077], 1
12, 11, [11], [12], [33.0617], 1
4, 5, [ 5 11], [8 4], [-10.114756  33.08882 ], 2
11, 1, [1], [11], [33.039555], 1
12, 12, [12], [12], [33.061554], 1
12, 10, [10], [12], [33.08586], 1
5, 16, [16 15], [9 5], [-10.026274  33.072227], 2
10, 16, [16 13], [10 10], [32.98182  33.097225], 2
8, 8, [ 8 13], [8 8], [32.960342 33.10835 ], 2
12, 9, [9], [12], [33.0522], 1
0, 13, [13], [0], [33.098778], 1
4, 2, [2], [4], [33.060204], 1
0, 1, [1 6], [7 0], [-10.08762  33.12978], 2
1, 4, [4], [1], [33.055176], 1
3, 16, [16], [3], [33.178722], 1
7, 9, [ 9  8 15  9 15 16], [6 7 5 7 5 7], [-26.610243    5.5689907  -5.8733745   3.4201326   3.9511805  33.127724 ], 6
3, 9, [9 6], [3 3], [32.919125 33.11827 ], 2
8, 5, [ 5 16 13], [8 4 8], [22.651829 16.034159 33.108505], 3
12, 13, [13], [12], [33.095955], 1
1, 3, [3], [1], [33.023304], 1
10, 9, [9], [10], [33.05553], 1
3, 11, [11], [3], [33.07902], 1
10, 6, [6], [10], [33.121834], 1
10, 12, [12], [10], [33.076492], 1
4, 2, [2], [4], [33.06048], 1
6, 15, [15  7], [5 6], [-10.082684  33.073524], 2
8, 15, [15  3 12 11], [8 8 8 8], [27.466484 23.960289 24.889425 33.06354 ], 4
7, 16, [16 15  8], [0 5 7], [-20.300125  15.922815  33.09306 ], 3
7, 9, [ 9 15 11], [6 5 7], [-20.405384  15.91045   33.064297], 3

4, 9, [9 7], [8 4], [-10.101751  33.082623], 2
6, 8, [8], [6], [33.118168], 1
10, 7, [7], [10], [33.073845], 1
9, 14, [14 16], [9 9], [32.935287 33.12377 ], 2
3, 2, [2], [3], [33.058514], 1
0, 2, [2], [0], [33.11054], 1
8, 12, [12  8], [4 8], [-10.095493  33.089497], 2
12, 10, [10], [12], [33.08586], 1
12, 15, [15], [12], [33.090477], 1
2, 9, [9 8], [6 2], [-10.081089  33.118027], 2
12, 14, [14], [12], [33.053226], 1
10, 13, [13], [10], [33.09729], 1
6, 10, [10 13], [6 6], [32.9878   33.171604], 2
9, 5, [ 5  1 10  5 16], [11 11  9 11  9], [-28.803188    1.9406462   9.834099    7.9066715  33.12377  ], 5
7, 11, [11], [7], [33.062862], 1
11, 16, [16], [11], [33.12248], 1
5, 4, [ 4 11], [6 5], [-10.095137  33.07921 ], 2
5, 13, [13], [5], [33.111794], 1
2, 16, [16], [2], [33.144726], 1
5, 13, [13], [5], [33.112007], 1
9, 16, [16], [9], [33.12386], 1
10, 1, [1], [10], [33.03933], 1
8, 12, [12  5 11  8], [8 8 8 8], [27.442844 23.986012 24.924461 33.090782], 4
2, 13, [13], [2], [33.112377], 1
1, 16, [16], [1], [33.175014], 1
4, 15, [15 16], [4 4], [32.988625 33.177986], 2
4, 2, [2], [4], [33.060486], 1
2, 8, [8], [2], [33.117947], 1
4, 12, [12  9 13], [4 8 4], [22.597883 15.911803 33.104843], 3
6, 1, [ 1  6 13], [2 2 6], [-20.35021   16.027294  33.16153 ], 3
5, 8, [8], [5], [33.113266], 1
8, 13, [13], [8], [33.108135], 1

0, 11, [11], [0], [33.092117], 1
12, 14, [14], [12], [33.05322], 1
9, 8, [8], [9], [33.08669], 1
2, 12, [12  4 16], [6 5 2], [-20.384323  15.943744  33.14511 ], 3
2, 14, [14], [2], [33.066666], 1
9, 15, [15 13], [9 9], [32.942997 33.096313], 2
10, 13, [13], [10], [33.097385], 1
0, 14, [14], [0], [33.06562], 1
0, 8, [8], [0], [33.101917], 1
5, 9, [ 9  5  2  9 11  8], [6 0 5 6 5 5], [-30.890602   -1.564471    4.0049205  -1.7806253  16.954159   33.11558  ], 6
12, 4, [4], [12], [33.05935], 1
6, 1, [1 2], [2 6], [-10.1101    33.094162], 2
5, 9, [ 9 12 16], [5 2 5], [22.610168 15.937473 33.14242 ], 3
5, 2, [ 2  5 11], [5 7 5], [22.58905  15.882717 33.08074 ], 3
6, 6, [6], [6], [33.127846], 1
8, 16, [16 13], [8 8], [33.00688  33.107994], 2
11, 15, [15], [11], [33.098476], 1
9, 16, [16], [9], [33.123894], 1
4, 12, [12  7], [4 4], [32.90014 33.0826 ], 2
1, 10, [10], [1], [33.111256], 1
0, 8, [8], [0], [33.101906], 1
10, 14, [14], [10], [33.065342], 1
5, 10, [10  7 10  7 14], [6 5 5 5 5], [-18.11198   19.672459  17.63969   20.926311  33.062782], 5
11, 3, [3], [11], [33.03118], 1
12, 1, [1], [12], [33.039917], 1
8, 4, [ 4 10  8 14], [4 8 4 8], [-20.17987   16.268108  11.94483   33.06472 ], 4
1, 3, [3], [1], [33.023304], 1
3, 8, [8], [3], [33.13996], 1
10, 11, [11], [10], [33.055862], 1
0, 9, [9 7], [5 0], [-10.103802  33.080734], 2
8, 2, [2], [8], [33.05923], 1
3, 4, [4 8], [6 3], [-10.058235  33.140343], 2

0, 8, [8], [0], [33.101814], 1
5, 2, [ 2  4 15], [5 5 5], [30.40128  28.904018 33.073063], 3
3, 12, [12 11], [3 3], [32.896843 33.079132], 2
1, 5, [5], [1], [33.025528], 1
12, 2, [2], [12], [33.06078], 1
1, 12, [12], [1], [33.043133], 1
8, 14, [14], [8], [33.06471], 1
11, 14, [14], [11], [33.053734], 1
5, 4, [4 8], [6 5], [-10.073011  33.115875], 2
8, 3, [ 3 11], [8 8], [32.864857 33.06353 ], 2
0, 8, [8], [0], [33.101562], 1
9, 11, [11], [9], [33.05543], 1
1, 3, [3], [1], [33.023304], 1
12, 14, [14], [12], [33.05322], 1
11, 2, [2], [11], [33.061867], 1
0, 4, [ 4 13], [6 0], [-10.083073  33.0996  ], 2
4, 7, [7], [4], [33.082603], 1
12, 8, [8], [12], [33.093872], 1
0, 16, [16  6], [0 0], [33.033573 33.12967 ], 2
9, 9, [9], [9], [33.063553], 1
11, 16, [16], [11], [33.12298], 1
12, 16, [16], [12], [33.12658], 1
11, 12, [12], [11], [33.051067], 1
9, 16, [16], [9], [33.123924], 1
12, 8, [8], [12], [33.093872], 1
1, 1, [1], [1], [33.033005], 1
11, 15, [15], [11], [33.09965], 1
10, 10, [10], [10], [33.081226], 1
12, 9, [9], [12], [33.0522], 1
7, 2, [ 2  3  7 13 16], [5 0 5 0 7], [-33.450745   -5.847974   -3.1301885   7.973461   33.126556 ], 5
4, 8, [ 8 11], [1 4], [-10.032005  33.091335], 2
11, 3, [3], [11], [33.031128], 1

0, 6, [6], [0], [33.129707], 1
10, 4, [4], [10], [33.069828], 1
2, 4, [4 7], [5 2], [-10.096802  33.07751 ], 2
0, 6, [6], [0], [33.12937], 1
0, 16, [16  8], [3 0], [-9.964848 33.101707], 2
3, 7, [7], [3], [33.096344], 1
9, 1, [ 1 10], [11  9], [-10.106241  33.090214], 2
1, 9, [9], [1], [33.04609], 1
4, 1, [ 1 16], [8 4], [-10.063709  33.164516], 2
0, 4, [4 8], [6 0], [-10.081699  33.102047], 2
9, 2, [2], [9], [33.060833], 1
4, 5, [ 5  3  9 13], [8 8 8 4], [-28.064238   3.173772  11.912009  33.10485 ], 4
1, 2, [2], [1], [33.06109], 1
10, 15, [15], [10], [33.082184], 1
3, 13, [13], [3], [33.098953], 1
3, 11, [11], [3], [33.079067], 1
4, 8, [8], [4], [33.108036], 1
10, 7, [7], [10], [33.07384], 1
7, 2, [ 2 15 13 11], [7 5 0 7], [15.008578   3.2358906 11.931924  33.058285 ], 4
11, 14, [14], [11], [33.05359], 1
9, 16, [16], [9], [33.123695], 1
5, 14, [14], [5], [33.06285], 1
1, 8, [8], [1], [33.116547], 1
12, 10, [10], [12], [33.085857], 1
12, 15, [15], [12], [33.090508], 1
4, 14, [14], [4], [33.062332], 1
10, 12, [12], [10], [33.077187], 1
12, 9, [9], [12], [33.052254], 1
12, 14, [14], [12], [33.053223], 1
6, 2, [2], [6], [33.093357], 1
12, 9, [9], [12], [33.052204], 1
6, 14, [14], [6], [33.073586], 1

----------------------train at epoch 4-----------------------------
7, 16, [16  7 14  9 11 16], [10  0  7  5  0  7], [-32.472954   -4.3298755  -0.6810994  -9.571928    3.9656754  33.126682 ], 6
7, 4, [ 4  6  8 11], [6 0 0 7], [-27.96762     3.2907555  11.935076   33.06211  ], 4
3, 12, [12  6], [2 3], [-10.077116  33.118286], 2
3, 2, [2], [3], [33.058514], 1
2, 16, [16], [2], [33.14464], 1
3, 13, [13], [3], [33.099083], 1
6, 2, [2], [6], [33.091984], 1
9, 8, [8], [9], [33.08668], 1
7, 6, [ 6 13  3 13  9 16], [7 0 0 0 7 7], [ 7.543641  -9.31402   -9.01832   -1.7464285 16.927666  33.130463 ], 6
6, 7, [7], [6], [33.07365], 1
6, 10, [10  1 13], [6 7 6], [22.64859  15.937225 33.17114 ], 3
11, 15, [15], [11], [33.101715], 1
4, 2, [2], [4], [33.060486], 1
2, 4, [ 4 11], [5 2], [-10.109055  33.057117], 2
6, 12, [12  8], [5 6], [-10.080019  33.118176], 2
10, 6, [6], [10], [33.12102], 1
1, 3, [3], [1], [33.0233], 1
9, 5, [5], [9], [33.031982], 1
0, 9, [9 8], [5 0], [-10.091171  33.10182 ], 2
2, 3, [ 3 16], [2 2], [32.912914 33.145226], 2
1, 3, [3], [1], [33.023304], 1
6, 7, [7], [6], [33.072567], 1
12, 6, [6], [12], [33.12047], 1
4, 4, [ 4 11], [8 4], [-10.085291  33.08564 ], 2
7, 3, [ 3 16  8], [0 0 7], [-20.373577  15.99927   33.091255], 3
4, 12, [12 15 14], [4 8 4], [22.609337 15.930894 33.062286], 3
7, 3, [ 3 11], [2 7], [-10.136356  33.06366 ], 2
12, 13, [13], [12], [33.095947], 1
3, 12, [12  3 13], [0 3 3], [-12.62043   28.884546  33.098892], 3
12, 6, [6], [12], [33.12047], 1
7, 2, [ 2  1 15  1  2 16], [7 7 5 7 7 7], [18.068123   8.317787  -1.1966724 11.209119  16.955547  33.13016  ], 6
6, 8, [ 8 16], [6 6], [33.00154  33.138775], 2

4, 6, [6], [4], [33.143932], 1
12, 12, [12], [12], [33.061546], 1
7, 4, [ 4 10 14  7  6 13 16], [6 5 7 0 0 0 7], [-3.5102074e+01 -8.5998249e+00 -7.8093491e+00 -2.1452343e+01
 -1.5885210e+01 -2.5119781e-02  3.3130161e+01], 7
5, 14, [14  8], [5 5], [32.92744  33.109272], 2
0, 13, [13], [0], [33.09887], 1
7, 1, [ 1 10 13  6 16  4], [6 6 0 0 0 7], [-37.206936  -12.068676  -13.589674   -9.47771     3.9858923  33.06896  ], 6
2, 8, [8], [2], [33.118057], 1
10, 14, [14], [10], [33.065315], 1
2, 13, [13], [2], [33.11237], 1
5, 15, [15  8], [5 5], [32.937256 33.110207], 2
6, 13, [13], [6], [33.168644], 1
8, 16, [16], [8], [33.13521], 1
6, 3, [3 2], [3 6], [-10.11665   33.093613], 2
1, 14, [14], [1], [33.076817], 1
7, 8, [ 8  2 13  4], [7 7 0 7], [22.831045 16.230116 11.938327 33.06896 ], 4
10, 9, [9], [10], [33.05553], 1
10, 15, [15  4], [11 10], [-10.055822  33.06988 ], 2
3, 6, [ 6 10], [3 3], [32.96913  33.078114], 2
0, 12, [12  6], [6 0], [-10.072912  33.129715], 2
7, 14, [14  8 12  2 16], [5 7 7 7 7], [-18.14303   19.660212  17.612877  20.940105  33.130463], 5
12, 8, [8], [12], [33.093872], 1
1, 13, [13], [1], [33.11187], 1
6, 3, [3 7], [6 6], [32.870518 33.073524], 2
2, 5, [5 6], [7 2], [-10.08824   33.131996], 2
8, 11, [11  2], [8 8], [32.905415 33.05934 ], 2
3, 11, [11], [3], [33.079056], 1
1, 3, [3], [1], [33.0233], 1
12, 7, [7], [12], [33.069836], 1
10, 4, [4], [10], [33.069828], 1
12, 5, [5], [12], [33.032837], 1
7, 2, [ 2 13 10  6 14  2 12], [7 0 5 7 5 7 7], [  4.3006325 -14.601988  -17.8316    -16.534695  -29.44458   -22.508888
 -25.951187 ], 7
3, 7, [7], [3], [33.096107], 1

11, 2, [2], [11], [33.06183], 1
5, 5, [ 5 13  8  4 16], [0 0 5 5 5], [-25.94685    6.700959  17.669954  20.946152  33.1427  ], 5
11, 14, [14], [11], [33.05372], 1
1, 9, [9], [1], [33.046154], 1
9, 9, [9], [9], [33.063553], 1
4, 5, [5 7], [8 4], [-10.118923  33.082626], 2
12, 5, [5], [12], [33.03283], 1
6, 11, [11], [6], [33.07806], 1
0, 2, [2], [0], [33.108433], 1
5, 15, [15  8], [5 5], [32.943794 33.11419 ], 2
1, 13, [13], [1], [33.111866], 1
1, 4, [4], [1], [33.05508], 1
8, 10, [10  4  2], [8 4 8], [22.638084 15.894793 33.059216], 3
6, 15, [15  2], [5 6], [-10.06789   33.094505], 2
11, 15, [15 11], [11 11], [32.933067 33.065273], 2
11, 11, [11], [11], [33.065254], 1
12, 7, [7], [12], [33.069836], 1
7, 5, [ 5 16], [6 7], [-10.090172  33.12917 ], 2
2, 14, [14], [2], [33.066677], 1
12, 13, [13], [12], [33.09595], 1
12, 3, [3], [12], [33.033623], 1
12, 3, [3], [12], [33.033703], 1
11, 10, [10], [11], [33.08982], 1
8, 8, [8], [8], [33.0911], 1
7, 7, [ 7  5  7  9  7  6 15], [5 6 5 6 5 0 7], [-42.53937  -21.043404 -28.46076  -34.24572  -37.156746 -35.405693
 -25.892334], 7
0, 9, [ 9 16], [5 0], [-10.057531  33.159237], 2
4, 3, [ 3 16], [4 4], [32.933517 33.179382], 2
5, 6, [ 6 13  3  9 11  6  8], [7 7 7 5 7 7 5], [-39.675617 -16.343315 -20.730259 -21.261286 -37.184464 -35.407745
 -25.897736], 7
12, 12, [12], [12], [33.061554], 1
6, 13, [13], [6], [33.170532], 1
7, 13, [13  6 10  6  2], [0 0 0 0 7], [-33.348522   -5.7424526  -3.1220107   7.9735966  33.071404 ], 5
0, 14, [14], [0], [33.06468], 1

3, 8, [8], [3], [33.1396], 1
11, 16, [16], [11], [33.12268], 1
3, 16, [16], [3], [33.178288], 1
0, 2, [2], [0], [33.121445], 1
8, 8, [ 8 11], [4 8], [-10.055618  33.06355 ], 2
3, 15, [15 16 11], [3 2 3], [22.664768 15.996167 33.079147], 3
7, 2, [ 2 16], [7 7], [32.940266 33.12799 ], 2
12, 10, [10], [12], [33.08586], 1
9, 9, [9], [9], [33.06343], 1
11, 1, [1], [11], [33.040348], 1
1, 3, [3], [1], [33.023304], 1
12, 13, [13], [12], [33.09596], 1
5, 16, [16  9], [9 5], [-10.043625  33.04841 ], 2
1, 11, [11], [1], [33.101044], 1
8, 12, [12  8  6], [4 4 8], [-20.359503  15.986509  33.134186], 3
5, 7, [ 7  2 15], [5 5 5], [30.430231 28.902515 33.073746], 3
11, 5, [5], [11], [33.032413], 1
7, 4, [ 4  1 13  2], [6 2 0 7], [-28.024536    3.1973183  11.939235   33.069283 ], 4
1, 11, [11], [1], [33.101044], 1
6, 6, [6], [6], [33.12806], 1
6, 12, [12  7], [0 6], [-10.107199  33.072548], 2
5, 8, [8], [5], [33.113857], 1
8, 1, [1 6], [6 8], [-10.08901   33.128956], 2
10, 10, [10], [10], [33.081226], 1
3, 10, [10], [3], [33.079094], 1
10, 14, [14], [10], [33.065254], 1
6, 7, [7], [6], [33.073532], 1
8, 13, [13], [8], [33.108086], 1
12, 7, [7], [12], [33.069836], 1
3, 1, [ 1 13], [7 3], [-10.106253  33.098892], 2
11, 6, [6], [11], [33.11665], 1
0, 10, [10 16  2], [7 3 0], [-20.287487  16.041159  33.111717], 3

4, 5, [ 5 13], [8 4], [-10.105713  33.104843], 2
2, 4, [4 8], [2 2], [32.925186 33.118195], 2
5, 9, [ 9 11], [5 5], [32.89486 33.07921], 2
6, 9, [ 9 11], [5 6], [-10.106443  33.07782 ], 2
6, 12, [12 11], [7 6], [-10.103865  33.07793 ], 2
8, 4, [ 4 10], [4 8], [-10.084705  33.093323], 2
2, 7, [7], [2], [33.07752], 1
0, 16, [16  7], [3 0], [-9.977413 33.0814  ], 2
12, 11, [11], [12], [33.0617], 1
12, 2, [2], [12], [33.060783], 1
8, 10, [10 11 13], [4 8 8], [-12.528904  28.935097  33.108505], 3
3, 14, [14], [3], [33.06565], 1
12, 15, [15], [12], [33.090508], 1
12, 3, [3], [12], [33.03373], 1
8, 14, [14], [8], [33.065292], 1
1, 5, [5], [1], [33.025528], 1
2, 14, [14], [2], [33.06668], 1
5, 10, [10  8], [2 5], [-10.053892  33.11029 ], 2
0, 6, [6], [0], [33.12937], 1
9, 13, [13], [9], [33.096375], 1
12, 11, [11], [12], [33.0617], 1
10, 6, [6 2], [ 9 10], [-10.050129  33.060863], 2
6, 2, [2], [6], [33.093876], 1
9, 5, [5 9], [11  9], [-10.129677  33.06333 ], 2
9, 4, [4], [9], [33.07355], 1
2, 15, [15 16], [2 2], [32.955482 33.14501 ], 2
5, 14, [14], [5], [33.06347], 1
12, 13, [13], [12], [33.095955], 1
3, 1, [1], [3], [33.03475], 1
2, 12, [12], [2], [33.05486], 1
4, 13, [13], [4], [33.104862], 1
2, 8, [8], [2], [33.117935], 1

2, 4, [ 4  5 15  8], [6 7 2 2], [-23.345263  10.995861  24.939617  33.118183], 4
3, 2, [2], [3], [33.058365], 1
8, 1, [ 1 16], [8 8], [32.919617 33.135216], 2
5, 4, [ 4 14], [6 5], [-10.104755  33.06318 ], 2
4, 12, [12 13], [4 4], [32.91349  33.104847], 2
2, 10, [10 13], [5 2], [-10.046877  33.11241 ], 2
1, 3, [3], [1], [33.0233], 1
3, 12, [12 10], [3 3], [32.89635  33.078312], 2
0, 2, [2], [0], [33.122074], 1
8, 16, [16  7], [4 8], [-9.982079 33.080494], 2
3, 5, [5 3 7], [3 6 3], [22.557228 15.883942 33.096504], 3
10, 5, [5], [10], [33.03166], 1
4, 16, [16], [4], [33.17166], 1
3, 10, [10], [3], [33.07967], 1
12, 2, [2], [12], [33.06078], 1
3, 15, [15], [3], [33.064003], 1
10, 6, [6], [10], [33.12205], 1
2, 6, [6], [2], [33.13214], 1
6, 16, [16 13], [6 6], [33.038025 33.173523], 2
7, 6, [ 6  8  1 13 15 12  1], [0 0 7 0 5 5 7], [-37.79834  -13.211718 -15.512862 -34.247753 -37.24089  -35.531242
 -25.96421 ], 7
12, 13, [13], [12], [33.095955], 1
4, 9, [ 9 11], [8 4], [-10.099457  33.08596 ], 2
12, 10, [10], [12], [33.08586], 1
6, 8, [ 8 13], [2 6], [-9.979584 33.171387], 2
2, 4, [ 4 16], [6 2], [-10.055645  33.1452  ], 2
11, 14, [14], [11], [33.053734], 1
12, 1, [1], [12], [33.03992], 1
0, 8, [8], [0], [33.10168], 1
0, 2, [2], [0], [33.110138], 1
8, 11, [11], [8], [33.06344], 1
8, 4, [4 6], [8 8], [32.939854 33.1313  ], 2
12, 6, [6], [12], [33.120464], 1

12, 9, [9], [12], [33.052204], 1
2, 15, [15 13], [5 2], [-10.057884  33.112415], 2
12, 10, [10], [12], [33.08586], 1
4, 9, [9 8], [8 4], [-10.088245  33.104427], 2
0, 7, [7], [0], [33.083008], 1
8, 1, [ 1  7  3 16  5 16  7], [8 4 8 4 8 4 4], [  6.193417 -11.406171 -12.479989 -29.177818 -28.886734 -43.196682
 -38.918175], 7
3, 6, [6], [3], [33.118217], 1
8, 9, [ 9 16], [8 8], [32.932045 33.138195], 2
3, 3, [ 3 16], [0 3], [-10.065361  33.17913 ], 2
12, 2, [2], [12], [33.060745], 1
5, 11, [11], [5], [33.078354], 1
0, 13, [13], [0], [33.097702], 1
10, 14, [14], [10], [33.065327], 1
6, 5, [ 5 10  7], [0 6 6], [-12.609995  28.929049  33.07349 ], 3
