alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
7, 9, [ 9 13  8  9 16], [6 7 7 5 7], [-20.947224  15.008689   9.850469   7.923768  33.12459 ], 5
3, 13, [13], [3], [33.098915], 1
12, 16, [16], [12], [33.130238], 1
2, 3, [ 3 13], [2 2], [32.89163 33.11241], 2
6, 4, [ 4 10 15], [6 6 6], [30.409882 28.924038 33.068016], 3
0, 3, [ 3 15 16  8], [7 5 0 0], [-23.327497  11.076276  25.009167  33.10111 ], 4
4, 16, [16], [4], [33.166206], 1
2, 13, [13], [2], [33.11248], 1

11, 13, [13], [11], [33.09635], 1
5, 1, [ 1 12], [5 5], [32.858727 33.043793], 2
4, 5, [ 5 13], [8 4], [-10.105448  33.10482 ], 2
7, 6, [ 6 11], [7 7], [32.96768  33.061077], 2
7, 7, [ 7  4 16], [5 2 7], [-20.355782  15.93109   33.12487 ], 3
2, 11, [11], [2], [33.05715], 1
11, 14, [14], [11], [33.053543], 1
4, 16, [16], [4], [33.17651], 1
6, 9, [9 2], [6 6], [32.901535 33.089867], 2
2, 13, [13], [2], [33.112442], 1
11, 12, [12], [11], [33.05081], 1
10, 13, [13], [10], [33.097336], 1
6, 14, [14], [6], [33.07469], 1
5, 15, [15 11], [6 5], [-10.08408   33.078323], 2
2, 2, [2], [2], [33.062637], 1
8, 4, [4], [8], [33.067444], 1
3, 1, [ 1 16], [3 3], [32.942207 33.180088], 2
10, 1, [1], [10], [33.03909], 1
9, 16, [16], [9], [33.12417], 1
0, 16, [16], [0], [33.15688], 1
8, 13, [13], [8], [33.10868], 1
6, 6, [6], [6], [33.128086], 1
4, 2, [2], [4], [33.060303], 1
5, 4, [4 2], [5 5], [32.887287 33.055626], 2
1, 7, [7], [1], [33.07874], 1
6, 13, [13], [6], [33.16017], 1
1, 15, [15], [1], [33.06376], 1
6, 5, [5], [6], [33.034096], 1
2, 9, [9 2], [6 2], [-10.11487   33.062782], 2
3, 5, [5 8], [3 3], [32.912434 33.140305], 2
6, 4, [4 8], [2 6], [-10.073133  33.118534], 2
11, 14, [14], [11], [33.05345], 1

2, 1, [ 1 11], [6 2], [-10.132017  33.0571  ], 2
12, 11, [11], [12], [33.06169], 1
5, 6, [6], [5], [33.123524], 1
6, 9, [ 9 11], [6 6], [32.89272  33.075287], 2
1, 2, [2], [1], [33.061073], 1
11, 13, [13], [11], [33.096413], 1
11, 15, [15], [11], [33.10351], 1
4, 16, [16], [4], [33.178516], 1
3, 3, [3 7], [2 3], [-10.117659  33.09639 ], 2
7, 3, [ 3 10  3 16], [2 5 2 7], [-28.03882     3.2279305  11.900004   33.125404 ], 4
8, 5, [ 5 15], [4 8], [-10.104658  33.107098], 2
2, 2, [2], [2], [33.062668], 1
1, 12, [12], [1], [33.043186], 1
1, 10, [10], [1], [33.1112], 1
5, 2, [2 5 1 6], [5 5 2 5], [22.76163  16.176086 11.909616 33.12496 ], 4
3, 15, [15 13], [6 3], [-10.074024  33.09893 ], 2
7, 13, [13  1 16], [7 2 7], [22.642864 15.908913 33.124718], 3
2, 9, [9 8], [6 2], [-10.081509  33.118298], 2
1, 3, [3], [1], [33.023327], 1
5, 1, [1 4], [2 5], [-10.133593  33.053627], 2
10, 7, [7], [10], [33.07394], 1
11, 7, [7], [11], [33.072693], 1
7, 9, [9 8], [6 7], [-10.095905  33.094124], 2
12, 15, [15], [12], [33.091244], 1
5, 12, [12], [5], [33.04396], 1
6, 16, [16], [6], [33.13915], 1
0, 16, [16], [0], [33.15696], 1
8, 1, [ 1 10  6], [4 8 8], [-12.575453  28.979393  33.13011 ], 3
12, 6, [6], [12], [33.1204], 1
3, 6, [6], [3], [33.11841], 1
2, 4, [4 1 8], [2 6 2], [22.599098 15.904141 33.11826 ], 3
3, 11, [11], [3], [33.079056], 1

1, 4, [4], [1], [33.055286], 1
3, 11, [11], [3], [33.079056], 1
3, 10, [10], [3], [33.078453], 1
7, 4, [ 4  1 10  3 16], [7 7 6 2 7], [17.340115   7.130192  -3.1736393  7.9032726 33.129585 ], 5
11, 7, [7], [11], [33.072693], 1
12, 6, [6], [12], [33.1204], 1
8, 8, [8], [8], [33.087753], 1
10, 15, [15], [10], [33.0871], 1
5, 12, [12  6], [2 5], [-10.07485  33.12496], 2
12, 14, [14], [12], [33.053078], 1
11, 15, [15], [11], [33.10407], 1
12, 5, [5], [12], [33.03275], 1
7, 15, [15  8], [5 7], [-10.073761  33.093563], 2
12, 3, [3], [12], [33.03383], 1
0, 8, [8], [0], [33.101963], 1
10, 5, [5], [10], [33.031555], 1
9, 8, [8], [9], [33.087215], 1
10, 4, [4], [10], [33.06981], 1
7, 13, [13 16], [7 7], [32.970818 33.125343], 2
4, 4, [4 8], [8 4], [-10.068478  33.106056], 2
4, 13, [13], [4], [33.10478], 1
4, 15, [15 16], [8 4], [-9.986872 33.176853], 2
0, 8, [8], [0], [33.10125], 1
6, 13, [13], [6], [33.165672], 1
8, 10, [10  7], [8 8], [32.94925  33.080193], 2
11, 9, [9], [11], [33.057003], 1
1, 8, [8], [1], [33.116463], 1
6, 3, [3 8], [3 6], [-10.105665  33.11867 ], 2
9, 10, [10], [9], [33.08967], 1
6, 10, [10], [6], [33.084545], 1
0, 15, [15 12  3 14], [6 6 2 0], [-28.024267    3.1693242  11.865956   33.066193 ], 4
11, 11, [11], [11], [33.065277], 1

10, 3, [3], [10], [33.02885], 1
7, 6, [ 6 16], [7 7], [33.00747  33.125343], 2
12, 12, [12], [12], [33.061638], 1
12, 2, [2], [12], [33.060333], 1
1, 7, [7], [1], [33.07873], 1
1, 13, [13], [1], [33.111927], 1
8, 11, [11], [8], [33.061245], 1
1, 6, [6], [1], [33.091766], 1
2, 16, [16], [2], [33.14512], 1
12, 10, [10], [12], [33.08589], 1
4, 5, [ 5 13], [8 4], [-10.105303  33.104805], 2
12, 1, [1], [12], [33.03998], 1
12, 5, [5], [12], [33.032753], 1
2, 12, [12 16], [2 2], [32.937305 33.145195], 2
9, 3, [3], [9], [33.03199], 1
5, 11, [11], [5], [33.079514], 1
1, 12, [12], [1], [33.04319], 1
0, 6, [6], [0], [33.129856], 1
2, 14, [14], [2], [33.066708], 1
8, 12, [12 11], [8 8], [32.8895   33.060608], 2
3, 13, [13], [3], [33.098907], 1
4, 12, [12 15 16], [4 8 4], [22.649899 16.001574 33.1781  ], 3
0, 10, [10 15 16], [0 6 0], [22.66659  15.968462 33.157204], 3
2, 5, [ 5 11], [2 2], [32.86355  33.057114], 2
7, 4, [4 6 8], [2 7 7], [-12.55221   28.986057  33.093613], 3
7, 12, [12  2  8 13], [5 5 7 7], [-23.332644   11.0291195  24.955606   33.098427 ], 4
1, 14, [14], [1], [33.07679], 1
7, 2, [ 2 11 16], [5 7 7], [-12.580967  28.938797  33.12459 ], 3
7, 7, [ 7  5 13  6 14 13], [7 5 7 7 7 7], [14.969861   3.1494946 11.865092  11.281459  16.917372  33.095142 ], 6
2, 5, [ 5 16], [6 2], [-10.082699  33.145226], 2
4, 15, [15 11], [8 4], [-10.04409   33.090076], 2
2, 10, [10  8], [2 2], [32.954838 33.118267], 2

12, 15, [15], [12], [33.091248], 1
9, 2, [2], [9], [33.06064], 1
0, 6, [6], [0], [33.129852], 1
0, 13, [13], [0], [33.098175], 1
7, 8, [8], [7], [33.094112], 1
4, 11, [11], [4], [33.08934], 1
2, 4, [ 4 16], [5 2], [-10.058245  33.145115], 2
3, 15, [15], [3], [33.063835], 1
8, 12, [12], [8], [33.05807], 1
10, 11, [11], [10], [33.05612], 1
7, 10, [10  8], [6 7], [-10.059128  33.094124], 2
12, 7, [7], [12], [33.069874], 1
0, 10, [10  6  2  4  6 10  2], [2 0 0 2 0 2 0], [-28.309038    2.6752753 -10.752548  -26.428616  -24.142939  -35.44957
 -25.895378 ], 7
12, 5, [5], [12], [33.03275], 1
12, 11, [11], [12], [33.06169], 1
12, 10, [10], [12], [33.08589], 1
8, 13, [13], [8], [33.108738], 1
9, 4, [4], [9], [33.072643], 1
6, 14, [14], [6], [33.074802], 1
2, 14, [14], [2], [33.06672], 1
8, 13, [13], [8], [33.1087], 1
5, 16, [16], [5], [33.141895], 1
3, 4, [ 4 12], [5 3], [-10.1181755  33.043255 ], 2
5, 10, [10  4 12], [5 5 5], [30.413448 28.87927  33.043526], 3
12, 3, [3], [12], [33.03386], 1
2, 12, [12 14], [5 2], [-10.111322  33.06674 ], 2
12, 12, [12], [12], [33.061638], 1
2, 16, [16], [2], [33.145035], 1
2, 9, [9 7], [6 2], [-10.105923  33.077587], 2
0, 5, [ 5 14  3  6 16], [2 0 2 0 0], [-22.858719   11.849022    4.6406116  21.023737   33.155785 ], 5
5, 13, [13], [5], [33.117058], 1
11, 11, [11], [11], [33.065098], 1

3, 6, [6], [3], [33.11836], 1
0, 14, [14], [0], [33.06613], 1
12, 16, [16], [12], [33.12932], 1
4, 11, [11], [4], [33.088455], 1
12, 2, [2], [12], [33.060333], 1
6, 16, [16], [6], [33.139084], 1
0, 14, [14], [0], [33.066353], 1
12, 6, [6], [12], [33.1204], 1
2, 7, [7], [2], [33.077515], 1
9, 11, [11], [9], [33.05576], 1
9, 3, [3], [9], [33.032253], 1
10, 8, [8], [10], [33.085518], 1
5, 10, [10  2  1  8], [2 5 2 5], [-20.196548  16.197905  11.90307   33.114204], 4
0, 7, [7], [0], [33.08005], 1
4, 14, [14], [4], [33.06213], 1
12, 7, [7], [12], [33.069874], 1
12, 2, [2], [12], [33.060333], 1
12, 15, [15], [12], [33.091248], 1
10, 8, [8], [10], [33.086346], 1
5, 2, [ 2 10  2  9 16], [5 2 5 2 5], [14.241005   1.9749041  9.815543   7.9324675 33.142864 ], 5
2, 2, [2], [2], [33.0627], 1
8, 6, [6], [8], [33.13003], 1
6, 10, [10  8], [6 6], [32.953907 33.117664], 2
11, 5, [5 4], [10 11], [-10.1208515  33.07908  ], 2
1, 1, [1], [1], [33.03305], 1
4, 11, [11], [4], [33.088478], 1
6, 8, [8], [6], [33.11849], 1
7, 10, [10  5  7  2  8 15 16], [6 2 7 5 7 2 7], [-33.428402   -5.855867   -3.1463127 -13.705525   -2.9354672  -0.0533638
  33.12479  ], 7
12, 14, [14], [12], [33.053078], 1
4, 3, [3 6], [4 4], [32.915604 33.14909 ], 2
0, 13, [13], [0], [33.09849], 1
0, 16, [16], [0], [33.157192], 1

10, 9, [9], [10], [33.05538], 1
7, 5, [5 8], [5 7], [-10.111872  33.095303], 2
4, 14, [14], [4], [33.06211], 1
3, 7, [7], [3], [33.09635], 1
10, 12, [12], [10], [33.07698], 1
7, 8, [ 8 14], [7 7], [32.93153 33.05887], 2
7, 3, [3 6], [3 7], [-10.097055  33.131756], 2
1, 11, [11], [1], [33.100803], 1
4, 6, [6], [4], [33.14702], 1
0, 3, [ 3 13], [2 0], [-10.116589  33.0979  ], 2
8, 4, [4], [8], [33.06734], 1
5, 14, [14], [5], [33.062057], 1
0, 11, [11], [0], [33.09029], 1
12, 8, [8], [12], [33.094017], 1
8, 1, [ 1 11], [8 8], [32.87422 33.06141], 2
7, 7, [7 8], [7 7], [32.93992  33.092033], 2
6, 7, [7], [6], [33.072205], 1
10, 6, [6], [10], [33.123955], 1
11, 12, [12], [11], [33.050735], 1
11, 3, [3], [11], [33.031143], 1
11, 3, [3], [11], [33.031143], 1
7, 9, [9 8], [6 7], [-10.095982  33.09413 ], 2
4, 15, [15 14], [4 4], [32.921394 33.06201 ], 2
7, 11, [11], [7], [33.062164], 1
1, 1, [1], [1], [33.03305], 1
7, 11, [11 10 14 11], [7 6 5 7], [15.00041    3.2281098 11.898863  33.06352  ], 4
3, 9, [9 8], [6 3], [-10.068243  33.140385], 2
11, 13, [13], [11], [33.09633], 1
9, 10, [10], [9], [33.089775], 1
10, 16, [16], [10], [33.122437], 1
8, 7, [7], [8], [33.079956], 1
8, 8, [8], [8], [33.090008], 1

10, 8, [8], [10], [33.08557], 1
4, 3, [3 9 6], [4 8 4], [22.58973  15.939069 33.146893], 3
7, 12, [12  3  8], [2 2 7], [-20.42144   15.881996  33.094124], 3
8, 7, [7], [8], [33.079906], 1
6, 15, [15  8], [5 6], [-10.06324   33.118694], 2
12, 7, [7], [12], [33.069874], 1
10, 7, [7], [10], [33.073914], 1
5, 4, [4 6], [6 5], [-10.069517  33.125244], 2
3, 12, [12], [3], [33.043423], 1
8, 13, [13], [8], [33.108673], 1
10, 15, [15  1], [ 9 10], [-10.102566  33.039192], 2
7, 1, [1 8], [2 7], [-10.108704  33.095303], 2
11, 1, [1], [11], [33.039196], 1
12, 9, [9], [12], [33.05356], 1
9, 4, [4], [9], [33.07103], 1
3, 6, [6], [3], [33.118362], 1
10, 16, [16], [10], [33.122154], 1
11, 7, [7], [11], [33.07268], 1
4, 5, [5 8], [4 4], [32.892845 33.104347], 2
4, 10, [10  7], [8 4], [-10.049747  33.08276 ], 2
1, 3, [3], [1], [33.02332], 1
4, 3, [3 6], [4 4], [32.913986 33.14612 ], 2
6, 12, [12 10], [2 6], [-10.099482  33.08436 ], 2
4, 9, [9 8], [8 4], [-10.085157  33.106953], 2
11, 10, [10], [11], [33.08992], 1
7, 13, [13  6 16], [7 7 7], [30.49981  29.006523 33.127552], 3
3, 8, [8], [3], [33.14026], 1
3, 4, [ 4 16], [2 3], [-10.036247  33.17983 ], 2
11, 2, [2], [11], [33.06177], 1
3, 5, [5], [3], [33.026516], 1
2, 8, [8], [2], [33.118233], 1
9, 3, [3], [9], [33.032314], 1

0, 15, [15 16], [0 0], [32.97839 33.15689], 2
2, 10, [10 16], [2 2], [32.97203  33.145172], 2
11, 12, [12], [11], [33.05074], 1
6, 8, [8], [6], [33.117676], 1
10, 2, [2], [10], [33.060867], 1
8, 1, [ 1 13], [3 8], [-10.099897  33.108944], 2
12, 1, [1], [12], [33.03998], 1
8, 3, [ 3 16], [8 8], [32.905304 33.13055 ], 2
0, 12, [12  5  2], [6 0 0], [-12.61051   28.899567  33.112926], 3
10, 12, [12], [10], [33.076965], 1
0, 9, [ 9  4 16], [6 6 0], [-20.383276  15.948575  33.155724], 3
11, 13, [13], [11], [33.096348], 1
11, 8, [8], [11], [33.086273], 1
2, 11, [11], [2], [33.057213], 1
9, 7, [7], [9], [33.07359], 1
4, 7, [7], [4], [33.082603], 1
8, 8, [8], [8], [33.0885], 1
12, 9, [9], [12], [33.053562], 1
1, 5, [5], [1], [33.02557], 1
4, 13, [13], [4], [33.10498], 1
7, 11, [11 14], [7 7], [32.899796 33.059593], 2
12, 1, [1], [12], [33.03998], 1
9, 2, [2], [9], [33.060593], 1
4, 7, [7], [4], [33.08262], 1
3, 2, [2], [3], [33.05816], 1
8, 3, [3 1 6], [4 4 8], [-20.424625  15.914978  33.13011 ], 3
6, 4, [ 4 16], [6 6], [32.937607 33.13989 ], 2
8, 16, [16  6], [4 8], [-9.966896 33.129387], 2
12, 4, [4], [12], [33.059814], 1
7, 10, [10  8], [5 7], [-10.055801  33.093784], 2
3, 12, [12  6], [2 3], [-10.079641  33.118362], 2
6, 15, [15], [6], [33.068115], 1

0, 4, [ 4 13], [6 0], [-10.085875  33.0979  ], 2
10, 14, [14], [10], [33.065296], 1
6, 12, [12 13], [2 6], [-10.049393  33.168346], 2
8, 11, [11], [8], [33.061737], 1
8, 1, [ 1 13], [4 8], [-10.098894  33.10868 ], 2
7, 16, [16], [7], [33.126694], 1
12, 13, [13], [12], [33.095963], 1
11, 13, [13], [11], [33.09635], 1
5, 13, [13], [5], [33.114815], 1
10, 4, [4], [10], [33.069595], 1
7, 5, [ 5  6  4 14 12 10  9], [2 7 7 5 7 7 5], [-27.981266    3.3122215  -9.696283  -24.606625  -21.11229   -30.273573
 -38.9515   ], 7
12, 1, [1], [12], [33.03998], 1
6, 2, [2], [6], [33.088783], 1
0, 5, [ 5 15 16], [7 6 0], [-20.3849    15.970996  33.15798 ], 3
12, 8, [8], [12], [33.094017], 1
3, 8, [8], [3], [33.140198], 1
2, 8, [8], [2], [33.11802], 1
9, 8, [8], [9], [33.087257], 1
3, 14, [14], [3], [33.065605], 1
9, 7, [7], [9], [33.07352], 1
5, 5, [5 8], [2 5], [-10.100101  33.115868], 2
4, 12, [12 13], [8 4], [-10.084042  33.10499 ], 2
4, 2, [2], [4], [33.060402], 1
9, 7, [7], [9], [33.073627], 1
9, 14, [14], [9], [33.066475], 1
7, 14, [14 12 10  6], [5 2 2 7], [-27.999369    3.2321594  11.96366    33.131863 ], 4
4, 2, [2], [4], [33.06053], 1
10, 12, [12], [10], [33.075047], 1
7, 5, [ 5 13  7 12  6  7], [2 7 7 0 7 7], [-23.063875   11.507381    4.0178003  -1.765521   16.975338   33.07575  ], 6
10, 11, [11], [10], [33.056126], 1
9, 14, [14], [9], [33.066505], 1
8, 12, [12 16], [8 8], [32.931667 33.13055 ], 2

6, 2, [2], [6], [33.089317], 1
0, 12, [12  7], [6 0], [-10.102039  33.080063], 2
2, 9, [ 9  4  1 12 11], [6 5 6 3 2], [-33.485126   -5.8877416  -3.2373796   7.882532   33.057198 ], 5
4, 3, [ 3 14], [4 4], [32.86357 33.06201], 2
8, 15, [15], [8], [33.10672], 1
0, 6, [ 6 13], [0 0], [32.989456 33.09865 ], 2
1, 5, [5], [1], [33.025566], 1
5, 15, [15  3 16], [6 2 5], [-20.385365  15.910503  33.14286 ], 3
10, 13, [13], [10], [33.097336], 1
8, 10, [10  6], [8 8], [32.98278  33.133694], 2
0, 9, [9 5 8], [6 2 0], [-20.4172    15.892403  33.101418], 3
4, 15, [15  6], [4 4], [32.96983  33.145187], 2
2, 13, [13], [2], [33.112453], 1
1, 13, [13], [1], [33.11193], 1
10, 10, [10], [10], [33.08146], 1
1, 8, [8], [1], [33.116463], 1
3, 16, [16], [3], [33.179604], 1
12, 8, [8], [12], [33.09402], 1
5, 13, [13], [5], [33.11491], 1
9, 12, [12], [9], [33.057903], 1
12, 3, [3], [12], [33.03386], 1
3, 2, [2], [3], [33.058155], 1
11, 8, [8], [11], [33.086266], 1
1, 12, [12], [1], [33.043186], 1
0, 14, [14], [0], [33.066093], 1
3, 6, [6], [3], [33.11837], 1
7, 11, [11], [7], [33.062714], 1
1, 1, [1], [1], [33.03305], 1
12, 6, [6], [12], [33.120396], 1
11, 4, [4], [11], [33.079033], 1
9, 2, [2], [9], [33.06064], 1
10, 1, [1], [10], [33.039104], 1

2, 8, [8], [2], [33.118237], 1
10, 11, [11], [10], [33.060265], 1
4, 8, [8], [4], [33.106438], 1
6, 14, [14], [6], [33.075035], 1
10, 3, [3], [10], [33.028862], 1
0, 1, [ 1  4  8 12  8 16], [2 6 0 6 0 0], [-30.87408    -1.5135686   4.0516095  -1.7516718  16.99686    33.15708  ], 6
7, 2, [ 2  4 11], [5 2 7], [-20.409046  15.891487  33.060986], 3
1, 8, [8], [1], [33.116467], 1
9, 5, [5], [9], [33.031803], 1
11, 1, [1], [11], [33.039238], 1
6, 3, [ 3 11 13], [2 6 6], [-12.591677  28.973238  33.170826], 3
7, 9, [9 1 8], [6 2 7], [-20.419071  15.889464  33.091858], 3
10, 10, [10], [10], [33.08148], 1
9, 10, [10], [9], [33.089905], 1
4, 9, [ 9 16], [8 4], [-10.043097  33.176853], 2
4, 11, [11], [4], [33.087097], 1
10, 12, [12], [10], [33.073074], 1
0, 1, [ 1 13], [2 0], [-10.106024  33.099457], 2
1, 3, [3], [1], [33.023323], 1
3, 3, [3], [3], [33.023212], 1
1, 15, [15], [1], [33.063923], 1
3, 2, [2], [3], [33.058155], 1
1, 8, [8], [1], [33.116463], 1
10, 5, [5], [10], [33.031532], 1
10, 9, [9], [10], [33.055405], 1
7, 13, [13  9 13 10  7  9 16], [7 2 7 2 7 2 7], [  9.603873    -5.8242235   -3.1191921  -13.695999    -2.969004
  -0.07667732  33.126717  ], 7
11, 13, [13], [11], [33.096363], 1
10, 7, [7], [10], [33.073925], 1
9, 10, [10], [9], [33.089916], 1
2, 4, [4 2], [5 2], [-10.106718  33.062733], 2
4, 2, [2], [4], [33.06056], 1
5, 1, [1], [5], [33.03286], 1

1, 13, [13], [1], [33.11193], 1
9, 5, [5], [9], [33.031853], 1
0, 11, [11], [0], [33.089905], 1
2, 4, [ 4 13], [5 2], [-10.077909  33.112503], 2
5, 4, [ 4 10], [6 5], [-10.095245  33.08248 ], 2
4, 6, [6], [4], [33.14863], 1
4, 1, [ 1 15 10  4 11], [4 8 8 8 4], [ 9.559588  -5.793652  -3.147275   7.9206934 33.090168 ], 5
5, 14, [14], [5], [33.062996], 1
8, 9, [9], [8], [33.050957], 1
5, 3, [ 3 14], [5 5], [32.861885 33.062973], 2
9, 1, [1], [9], [33.045242], 1
8, 2, [2], [8], [33.059055], 1
11, 8, [8], [11], [33.086708], 1
7, 10, [10  5  6  2], [7 0 7 7], [19.700338 11.012253 24.965885 33.05934 ], 4
8, 7, [7], [8], [33.08003], 1
1, 2, [2], [1], [33.061073], 1
1, 5, [5], [1], [33.025566], 1
5, 14, [14], [5], [33.063396], 1
11, 1, [1], [11], [33.0392], 1
7, 13, [13  7 13], [7 7 7], [30.457783 28.935135 33.096703], 3
10, 4, [4], [10], [33.071262], 1
12, 6, [6], [12], [33.12036], 1
3, 10, [10], [3], [33.07834], 1
8, 16, [16], [8], [33.139507], 1
8, 10, [10 13], [8 8], [32.966553 33.10871 ], 2
2, 1, [ 1 11], [6 2], [-10.132526  33.057144], 2
10, 11, [11], [10], [33.0561], 1
10, 5, [5], [10], [33.03151], 1
9, 1, [1], [9], [33.04609], 1
5, 10, [10], [5], [33.082523], 1
11, 3, [3], [11], [33.031143], 1
6, 7, [7], [6], [33.072678], 1

0, 12, [12  7], [2 0], [-10.101704  33.080288], 2
9, 13, [13], [9], [33.09697], 1
0, 11, [11], [0], [33.08973], 1
6, 4, [ 4 15  8], [6 5 6], [22.618816 15.939183 33.118626], 3
3, 10, [10], [3], [33.0782], 1
0, 10, [10  8], [6 0], [-10.054859  33.10197 ], 2
0, 12, [12  7 14], [6 0 0], [-12.596481  28.923183  33.06586 ], 3
3, 15, [15], [3], [33.062927], 1
3, 12, [12  8], [3 3], [32.932213 33.140663], 2
7, 12, [12  9  6 15 16], [2 6 7 5 7], [-28.758026    1.9878364   9.9004965   7.947052   33.125343 ], 5
1, 5, [5], [1], [33.025566], 1
1, 2, [2], [1], [33.061073], 1
10, 11, [11], [10], [33.05609], 1
12, 6, [6], [12], [33.1204], 1
12, 10, [10], [12], [33.08589], 1
7, 5, [ 5 11], [7 7], [32.870155 33.06308 ], 2
2, 11, [11], [2], [33.057182], 1
0, 1, [ 1 10 14], [2 6 0], [-20.411407  15.924221  33.066105], 3
12, 3, [3], [12], [33.033844], 1
9, 1, [1], [9], [33.04592], 1
3, 13, [13], [3], [33.09896], 1
6, 7, [7], [6], [33.072662], 1
12, 12, [12], [12], [33.061638], 1
5, 12, [12 16], [3 5], [-10.067514  33.14288 ], 2
2, 9, [9 1 7], [6 6 2], [-20.424738  15.879509  33.077587], 3
0, 12, [12  2  9  3 12  8], [2 0 6 7 2 0], [-29.428717     0.86879444 -13.727659    -9.625335     3.9121132
  33.101948  ], 6
3, 13, [13], [3], [33.098938], 1
11, 15, [15], [11], [33.097786], 1
3, 9, [9], [3], [33.04757], 1
12, 4, [4], [12], [33.059807], 1
4, 13, [13], [4], [33.10428], 1
6, 10, [10 13], [6 6], [32.98373  33.165787], 2

12, 15, [15], [12], [33.091248], 1
7, 12, [12 11  2], [6 7 7], [-12.609722  28.901321  33.058002], 3
0, 1, [ 1 16], [6 0], [-10.072796  33.155582], 2
3, 8, [8], [3], [33.140297], 1
8, 9, [9], [8], [33.051544], 1
7, 12, [12  3 13  8], [0 2 7 7], [-23.353155  10.996249  24.953045  33.093903], 4
5, 15, [15  5  9  8], [5 2 6 5], [14.972856   3.1788836 11.9171295 33.11654  ], 4
9, 1, [1], [9], [33.04626], 1
2, 15, [15  5 13], [6 3 2], [-20.391392  15.898248  33.112526], 3
2, 5, [ 5 16], [3 2], [-10.085138  33.14512 ], 2
7, 5, [ 5 11 12 14 16], [0 7 7 5 7], [-20.995146   14.955209    9.814482    7.9365435  33.12449  ], 5
12, 8, [8], [12], [33.094017], 1
7, 2, [2 6], [5 7], [-10.065033  33.131863], 2
12, 11, [11], [12], [33.06169], 1
0, 7, [7], [0], [33.080276], 1
6, 5, [ 5 13], [7 6], [-10.066256  33.169754], 2
12, 2, [2], [12], [33.060333], 1
10, 14, [14], [10], [33.065296], 1
4, 4, [4 8], [8 4], [-10.071701  33.10762 ], 2
3, 8, [8], [3], [33.140293], 1
10, 2, [2], [10], [33.060867], 1
4, 3, [ 3 15 13], [4 8 4], [22.605207 15.964857 33.10499 ], 3
10, 9, [9], [10], [33.05555], 1
2, 14, [14  7], [2 2], [32.91279  33.077595], 2
2, 16, [16], [2], [33.145164], 1
12, 16, [16], [12], [33.128876], 1
7, 5, [ 5 13 16], [2 7 7], [-12.583416  28.974438  33.126717], 3
7, 7, [ 7 11  1 11 15  8], [7 7 2 7 5 7], [16.38687    5.5164094 -5.912718   3.4215786  3.9292307 33.093903 ], 6
10, 12, [12], [10], [33.076935], 1
10, 6, [6], [10], [33.123314], 1
5, 1, [1 8], [2 5], [-10.09589  33.11636], 2
11, 9, [9], [11], [33.0569], 1

9, 11, [11], [9], [33.055504], 1
5, 8, [8], [5], [33.113976], 1
3, 2, [2], [3], [33.058144], 1
8, 9, [9], [8], [33.05089], 1
7, 1, [ 1 16], [2 7], [-10.089687  33.12671 ], 2
9, 3, [3], [9], [33.032303], 1
8, 6, [6], [8], [33.131195], 1
3, 12, [12 13], [2 3], [-10.090635  33.098938], 2
1, 11, [11], [1], [33.10096], 1
5, 8, [8], [5], [33.11534], 1
9, 13, [13], [9], [33.09682], 1
10, 14, [14], [10], [33.065292], 1
3, 2, [2], [3], [33.058155], 1
9, 8, [8], [9], [33.087387], 1
6, 12, [12  8], [0 6], [-10.079628  33.11835 ], 2
4, 8, [8], [4], [33.10687], 1
9, 10, [10], [9], [33.0898], 1
12, 13, [13 11], [12 12], [32.939278 33.061604], 2
3, 7, [7], [3], [33.09635], 1
7, 4, [4 8], [6 7], [-10.087635  33.095303], 2
3, 1, [1 8], [3 3], [32.918655 33.14068 ], 2
11, 6, [6], [11], [33.11693], 1
7, 7, [ 7  3 11  5  8  1  2], [7 2 7 7 7 5 5], [  8.993458   -6.805907   -4.7208223 -16.308107  -28.903748  -43.333256
 -38.94449  ], 7
10, 15, [15], [10], [33.084705], 1
5, 2, [2], [5], [33.055138], 1
12, 13, [13  6], [12 12], [32.975132 33.1204  ], 2
6, 13, [13], [6], [33.169853], 1
6, 6, [6], [6], [33.128098], 1
8, 11, [11], [8], [33.061592], 1
9, 6, [6], [9], [33.108692], 1
8, 7, [7], [8], [33.080177], 1
6, 14, [14], [6], [33.074944], 1

3, 5, [ 5 15], [3 3], [32.867332 33.06294 ], 2
12, 6, [6], [12], [33.1204], 1
0, 12, [12  7], [6 0], [-10.101685  33.080994], 2
2, 10, [10  8], [6 2], [-10.047121  33.1183  ], 2
3, 5, [5], [3], [33.026657], 1
0, 16, [16], [0], [33.15797], 1
1, 1, [1], [1], [33.03305], 1
8, 5, [5], [8], [33.03575], 1
1, 3, [3], [1], [33.023323], 1
3, 8, [8], [3], [33.140274], 1
0, 16, [16], [0], [33.155563], 1
0, 7, [7], [0], [33.08017], 1
2, 7, [7], [2], [33.077587], 1
7, 11, [11  5], [7 7], [32.88768  33.035267], 2
9, 13, [13], [9], [33.09681], 1
8, 3, [3 4], [8 8], [32.86759  33.067963], 2
9, 9, [9], [9], [33.0621], 1
9, 10, [10], [9], [33.089737], 1
8, 11, [11], [8], [33.061718], 1
0, 11, [11], [0], [33.08946], 1
